step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
165,CASH_OUT,35886.92,C508283110,89356.95,53470.03,C907772090,2390.75,38277.67,0,0
17,CASH_OUT,61431.52,C419274346,95771.68,34340.16,C413033100,240558.42,301989.94,0,0
356,PAYMENT,394.9,C871573947,15628.17,15233.27,M106903951,0.0,0.0,0,0
681,PAYMENT,2223.5,C355428014,5579.43,3355.93,M343022483,0.0,0.0,0,0
141,TRANSFER,79571.51,C760158168,177897.67,98326.16,C828834988,70199.67,149771.18,0,0
113,PAYMENT,6271.53,C676024944,11069.89,4798.36,M461557240,0.0,0.0,0,0
279,CASH_OUT,144428.21,C626466900,175721.15,31292.94,C698630036,119438.48,263866.69,0,0
602,CASH_OUT,55916.36,C688011477,60414.01,4497.65,C907321935,494221.57,550137.93,0,0
702,PAYMENT,262.27,C307037525,6741.66,6479.39,M236946318,0.0,0.0,0,0
65,CASH_OUT,17638.77,C104707718,46474.98,28836.21,C150524659,28058.94,45697.71,0,0
520,CASH_OUT,64981.26,C750288046,104594.89,39613.63,C612925162,389052.41,454033.67,0,0
466,CASH_IN,24827.39,C227657727,23765.32,48592.71,C689847078,80232.13,55404.74,0,0
325,PAYMENT,488.39,C114244356,7770.09,7281.7,M734790834,0.0,0.0,0,0
664,CASH_IN,231797.91,C466001189,10630.29,242428.2,C985672600,45697.9,0.0,0,0
122,CASH_OUT,153422.84,C102180462,177742.88,24320.04,C861523420,201434.82,354857.66,0,0
88,CASH_IN,5257.12,C294410749,370280.43,375537.55,C421171476,6253.61,996.49,0,0
348,PAYMENT,625.89,C634181912,26283.47,25657.58,M337279488,0.0,0.0,0,0
391,CASH_OUT,59558.84,C929050856,229678.06,170119.22,C228474997,407012.56,466571.4,0,0
105,CASH_OUT,24408.8,C793295740,34419.94,10011.14,C449461109,138221.54,162630.34,0,0
565,PAYMENT,272.68,C661228040,21767.75,21495.07,M859980923,0.0,0.0,0,0
135,PAYMENT,1839.08,C612908610,2053.39,214.31,M576626592,0.0,0.0,0,0
228,CASH_OUT,118521.58,C501421803,123667.48,5145.9,C260203030,331507.87,450029.45,0,0
200,CASH_OUT,79627.34,C160340802,150154.37,70527.03,C495266748,331695.73,411323.07,0,0
90,PAYMENT,593.0,C734842347,16101.7,15508.7,M900012647,0.0,0.0,0,0
614,CASH_OUT,52099.42,C923632151,55918.48,3819.06,C849289265,27001.02,79100.44,0,0
203,PAYMENT,603.15,C503081713,11205.37,10602.22,M624683297,0.0,0.0,0,0
184,PAYMENT,1769.82,C863792511,3197.26,1427.44,M726191528,0.0,0.0,0,0
59,CASH_IN,185740.41,C249926415,50716.19,236456.6,C214440921,73988.24,0.0,0,0
708,PAYMENT,2223.13,C775699682,3710.5,1487.37,M409276666,0.0,0.0,0,0
515,PAYMENT,1506.07,C588924267,2726.62,1220.55,M747994588,0.0,0.0,0,0
468,CASH_OUT,27061.01,C379999336,29324.95,1874.9820798918554,C172363819,279547.94,306608.95,0,0
10,PAYMENT,3757.5,C674331448,33359.82,29602.32,M243196956,0.0,0.0,0,0
599,CASH_OUT,3966.6,C498930615,13122.88,9156.28,C705336926,249037.88,253004.48,0,0
466,PAYMENT,1915.99,C592773640,2872.12,956.13,M185976676,0.0,0.0,0,0
640,CASH_OUT,13726.79,C863021537,22787.44,9060.65,C966010020,346673.11,360399.9,0,0
705,CASH_OUT,18549.18,C829493414,50111.24,31562.06,C877665089,113819.73,132368.91,0,0
110,TRANSFER,164824.38,C148352859,654837.84,490013.46,C830822546,39534.45,204358.83,0,0
62,CASH_IN,78658.42,C785644672,11302.33,89960.75,C503520235,137259.72,58601.3,0,0
86,DEBIT,724.4,C275818523,1844.96,1120.56,C724267276,28754.58,29478.98,0,0
684,CASH_IN,8547.74,C784636351,295710.53,304258.27,C852882861,139153.66,130605.92,0,0
595,TRANSFER,63502.65,C346007357,192253.68,128751.03,C766676667,255334.83,318837.48,0,0
731,CASH_IN,63487.99,C420582889,143462.34,206950.33,C482147058,149571.72,86083.73,0,0
547,TRANSFER,63766.28,C948642659,133080.74,69314.46,C999649239,23562.6,87328.88,0,0
564,CASH_IN,1775.49,C463215457,15595.3,17370.79,C905549940,258063.09,256287.6,0,0
448,PAYMENT,2069.75,C620246344,38226.41,36156.66,M943440117,0.0,0.0,0,0
338,CASH_IN,14080.33,C388232554,14187.27,28267.6,C458983938,57141.19,43060.86,0,0
445,CASH_OUT,24796.2,C868033842,117880.8,93084.6,C114156677,62993.31,87789.51,0,0
736,CASH_OUT,278569.02,C747886612,316089.73,37520.71,C737735012,30949.75,309518.77,0,0
371,CASH_OUT,35476.79,C457559862,37000.01,1523.22,C861643055,105973.25,141450.04,0,0
707,PAYMENT,19099.84,C986873811,48705.51,29605.67,M243536004,0.0,0.0,0,0
540,PAYMENT,1793.75,C870265163,10737.97,8944.22,M873758138,0.0,0.0,0,0
178,CASH_OUT,32645.14,C226439839,52615.03,19969.89,C574975500,76907.7,109552.84,0,0
327,CASH_IN,52106.39,C390223154,118960.67,171067.06,C822568148,167385.73,115279.34,0,0
102,PAYMENT,292.87,C803505717,23566.32,23273.45,M823597257,0.0,0.0,0,0
18,CASH_IN,9526.26,C746114755,191330.9,200857.16,C464744897,65103.29,55577.03,0,0
453,PAYMENT,198.04,C271293434,10699.59,10501.55,M245678354,0.0,0.0,0,0
105,CASH_OUT,19087.56,C773432220,20704.9,1617.34,C715529735,356136.09,375223.65,0,0
58,PAYMENT,4133.69,C544911238,20619.18,16485.49,M580106759,0.0,0.0,0,0
741,CASH_OUT,23599.32,C866801694,64462.36,40863.04,C581908904,152061.15,175660.47,0,0
705,CASH_IN,29445.57,C677955300,212826.62,242272.19,C305788911,310751.87,281306.3,0,0
392,CASH_OUT,14570.75,C135793696,70549.99,55979.24,C392034603,40813.63,55384.38,0,0
162,CASH_IN,38970.42,C823072630,54860.56,93830.98,C753961368,45885.95,6915.53,0,0
400,CASH_IN,81016.3,C144865310,48074.84,129091.14,C308605871,36314.21,0.0,0,0
616,CASH_IN,102376.89,C146011327,128790.08,231166.97,C934129560,39459.6,0.0,0,0
298,CASH_OUT,52147.77,C848074691,53452.89,1305.12,C632528131,152352.86,204500.63,0,0
516,PAYMENT,889.45,C849466768,138958.65,138069.2,M884975402,0.0,0.0,0,0
513,PAYMENT,289.52,C463308972,75278.52,74989.0,M485708703,0.0,0.0,0,0
321,CASH_OUT,59425.53,C970494997,59425.53,0.0,C354545131,0.0,0.0,1,0
542,TRANSFER,96148.26,C302345360,166748.68,70600.42,C194642524,77126.32,173274.58,0,0
280,CASH_OUT,30417.15,C886054633,40258.29,9841.14,C738243211,98590.98,129008.13,0,0
251,CASH_OUT,19749.56,C413802289,32930.0,13180.44,C827088298,44876.07,64625.63,0,0
13,CASH_OUT,87957.13,C205496958,120250.44,32293.31,C588091710,121854.65,209811.78,0,0
636,PAYMENT,1949.77,C903734986,12665.2,10715.43,M799702455,0.0,0.0,0,0
68,TRANSFER,17205.06,C998958483,111261.83,94056.77,C390416205,4728.63,21933.69,0,0
280,CASH_OUT,41395.9,C525558353,61149.78,19753.88,C803054812,116878.3,158274.2,0,0
207,PAYMENT,974.97,C200632466,4635.81,3660.84,M925119774,0.0,0.0,0,0
41,PAYMENT,491.64,C785981831,69048.59,68556.95,M217123805,0.0,0.0,0,0
322,CASH_IN,3332.27,C417628230,179622.2,182954.47,C721537430,34250.02,30917.75,0,0
116,TRANSFER,54954.85,C343349464,388064.49,333109.64,C100675959,2327.24,57282.09,0,0
57,PAYMENT,1171.97,C810102544,8091.19,6919.22,M954324799,0.0,0.0,0,0
272,CASH_OUT,10584.3,C341032576,31092.14,20507.84,C584971669,43761.66,54345.96,0,0
284,PAYMENT,1549.14,C625439598,21956.08,20406.94,M291857502,0.0,0.0,0,0
682,PAYMENT,1351.36,C588809969,10802.41,9451.05,M463266715,0.0,0.0,0,0
499,PAYMENT,985.61,C148314790,8070.6,7084.99,M996997838,0.0,0.0,0,0
155,CASH_OUT,18680.52,C607755264,118680.68,100000.16,C830044191,112295.95,130976.47,0,0
11,PAYMENT,2067.02,C522398579,11565.81,9498.79,M720426410,0.0,0.0,0,0
69,PAYMENT,1861.98,C493509923,14404.05,12542.07,M742898866,0.0,0.0,0,0
262,PAYMENT,896.49,C746559548,31688.13,30791.64,M376140838,0.0,0.0,0,0
310,CASH_OUT,5846.61,C308020817,63478.84,57632.23,C257146742,52901.62,58748.23,0,0
512,CASH_OUT,50249.55,C442957878,73650.71,23401.16,C931756506,139949.91,190199.46,0,0
543,CASH_IN,71238.94,C946541741,59103.91,130342.85,C193088968,136042.87,64803.93,0,0
220,CASH_OUT,21351.78,C677643700,59839.79,38488.01,C195172805,165812.36,187164.14,0,0
448,TRANSFER,13439.75,C726740006,28481.98,15042.23,C155428391,253463.54,266903.29,0,0
88,CASH_OUT,21346.86,C251783369,24063.66,2716.8,C366583235,1672960.52,1694307.38,0,0
528,CASH_OUT,10862.63,C616334062,37901.81,27039.18,C318485989,268904.75,279767.38,0,0
115,TRANSFER,341283.04,C957143586,355255.83,13972.79,C808272378,217309.37,558592.41,0,0
250,PAYMENT,972.08,C695345224,44546.57,43574.49,M997260032,0.0,0.0,0,0
205,CASH_OUT,114491.01,C130715777,207590.01,93099.0,C591292491,304473.63,418964.64,0,0
298,PAYMENT,742.51,C636875889,2141.72,1399.21,M115165712,0.0,0.0,0,0
653,CASH_OUT,15665.3,C874530738,40704.82,25039.52,C214275747,81618.94,97284.24,0,0
396,CASH_IN,77949.27,C297702180,3656.93,81606.2,C699024603,243380.27,165431.0,0,0
344,CASH_IN,52380.58,C837249365,302219.11,354599.69,C253322086,187266.35,134885.77,0,0
305,PAYMENT,1276.28,C744969326,1459.82,183.54,M487128890,0.0,0.0,0,0
492,CASH_OUT,867954.65,C578121818,1158502.91,290548.26,C452373947,0.0,867954.65,1,0
244,CASH_OUT,55937.5,C881748725,55937.5,0.0,C755271507,0.0,55937.5,1,0
10,CASH_IN,3960.27,C495756356,70821.58,74781.85,C157304492,80120.31,76160.04,0,0
179,CASH_IN,137440.62,C972912735,22708.93,160149.55,C281877740,17478.41,0.0,0,0
541,PAYMENT,519.93,C413749507,7702.55,7182.62,M606486577,0.0,0.0,0,0
112,CASH_OUT,152950.71,C523406145,158229.13,5278.42,C518867840,2973.87,155924.58,0,0
522,PAYMENT,21298.67,C724948488,55123.39,33824.72,M355396776,0.0,0.0,0,0
383,PAYMENT,477.04,C530784123,968.02,490.98,M307525839,0.0,0.0,0,0
91,CASH_IN,19509.45,C525144344,59291.56,78801.01,C427104125,17078.51,0.0,0,0
589,CASH_IN,60787.58,C588776426,198261.73,259049.31,C391643633,5544.37,0.0,0,0
704,PAYMENT,2106.73,C879927106,32894.79,30788.06,M325395164,0.0,0.0,0,0
448,CASH_OUT,205105.94,C133337900,222833.43,17727.49,C471347323,115643.24,320749.18,0,0
421,CASH_OUT,34838.67,C718216346,102098.96,67260.29,C407456819,279025.44,313864.11,0,0
540,CASH_IN,64847.82,C831890584,82622.57,147470.39,C508475898,48910.85,0.0,0,0
683,PAYMENT,1174.16,C728518690,6140.45,4966.29,M708715407,0.0,0.0,0,0
33,CASH_OUT,252208.21,C328120997,257322.93,5114.72,C824522129,218619.08,470827.29,0,0
295,PAYMENT,567.88,C750265888,21905.48,21337.6,M617177036,0.0,0.0,0,0
378,CASH_IN,36461.59,C641305228,13521.28,49982.87,C471831969,8162.1,0.0,0,0
513,PAYMENT,2799.52,C480886092,16648.92,13849.4,M596107785,0.0,0.0,0,0
640,CASH_IN,15642.84,C422386556,59920.01,75562.85,C920930447,87184.92,71542.08,0,0
185,CASH_IN,32035.49,C759270744,145741.03,177776.52,C481716272,24965.32,0.0,0,0
443,CASH_IN,15163.21,C867773768,24327.85,39491.06,C926919169,34244.97,19081.76,0,0
62,TRANSFER,65808.35,C921033343,133445.37,67637.02,C573774753,94308.75,160117.1,0,0
448,PAYMENT,1625.17,C607047269,14383.9,12758.73,M140965342,0.0,0.0,0,0
392,CASH_OUT,36168.62,C975901458,41034.42,4865.8,C992480411,23503.94,59672.56,0,0
201,PAYMENT,5989.47,C501201195,68282.33,62292.86,M282662996,0.0,0.0,0,0
497,CASH_OUT,26665.66,C576285655,95617.25,68951.59,C294808147,8348.63,35014.29,0,0
587,CASH_OUT,18491.88,C468170389,74624.88,56133.0,C510504648,521837.84,540329.72,0,0
488,PAYMENT,1065.66,C802628568,13993.33,12927.67,M378442179,0.0,0.0,0,0
542,PAYMENT,1366.27,C435182642,19503.16,18136.89,M192508451,0.0,0.0,0,0
402,CASH_IN,13092.4,C411595132,122940.02,136032.42,C776798672,1981.83,0.0,0,0
587,CASH_OUT,63886.74,C590039095,75213.18,11326.44,C667401905,32407.98,96294.72,0,0
10,CASH_OUT,85888.52,C240479685,95365.42,9476.9,C429910651,160667.33,246555.85,0,0
730,CASH_OUT,50340.43,C668996418,67990.15,17649.72,C124935428,43871.65,94212.08,0,0
85,CASH_OUT,203931.03,C125755691,206340.4,2491.833785421488,C534020062,9572.64,213503.67,0,0
543,PAYMENT,3008.13,C741998126,14444.02,11435.89,M381151166,0.0,0.0,0,0
632,CASH_IN,41804.22,C951832638,99003.22,140807.44,C339468503,5604.47,0.0,0,0
354,PAYMENT,2895.1,C252505439,20826.31,17931.21,M751311360,0.0,0.0,0,0
278,PAYMENT,800.12,C104170589,39309.86,38509.74,M451144469,0.0,0.0,0,0
590,CASH_IN,213688.47,C176538445,111768.22,325456.69,C345332757,104942.07,0.0,0,0
392,PAYMENT,2275.85,C825040345,18617.87,16342.02,M415019654,0.0,0.0,0,0
279,CASH_IN,12855.55,C816278662,96408.17,109263.72,C860142073,105813.8,92958.25,0,0
376,PAYMENT,2055.84,C925434766,13954.94,11899.1,M751259215,0.0,0.0,0,0
708,CASH_OUT,59774.25,C139119348,65729.74,5955.49,C921358185,1778.73,61552.98,0,0
303,CASH_OUT,33708.41,C442458921,56400.79,22692.38,C613752553,381638.26,415346.67,0,0
250,PAYMENT,836.49,C210209671,6378.62,5542.13,M496478961,0.0,0.0,0,0
351,CASH_IN,15355.39,C410872462,154048.11,169403.5,C560899533,216740.03,201384.64,0,0
686,PAYMENT,49.82,C171014955,403.9,354.08,M960524294,0.0,0.0,0,0
375,CASH_IN,26432.93,C749329295,263625.29,290058.22,C195786523,74120.7,47687.77,0,0
130,PAYMENT,1177.06,C744368581,10461.21,9284.15,M740349267,0.0,0.0,0,0
642,PAYMENT,622.42,C358951036,17704.13,17081.71,M451437576,0.0,0.0,0,0
618,PAYMENT,110.95,C914350824,5469.35,5358.4,M692048968,0.0,0.0,0,0
248,PAYMENT,607.88,C421837546,21590.64,20982.76,M314916288,0.0,0.0,0,0
355,TRANSFER,111042.5,C489115648,142221.2,31178.7,C289999493,177597.34,288639.84,0,0
113,CASH_OUT,94967.67,C409170452,402048.28,307080.61,C149944810,138653.44,233621.11,0,0
62,CASH_IN,60567.36,C972879273,2260.97,62828.33,C536998059,189710.76,129143.4,0,0
606,PAYMENT,1247.18,C718237339,28288.68,27041.5,M986162349,0.0,0.0,0,0
38,CASH_OUT,49184.37,C820174732,61478.45,12294.08,C102387637,28153.8,77338.17,0,0
13,PAYMENT,537.42,C521827478,16911.64,16374.22,M427102507,0.0,0.0,0,0
346,PAYMENT,10872.42,C578213535,49048.21,38175.79,M689825069,0.0,0.0,0,0
42,PAYMENT,926.68,C778597682,6405.11,5478.43,M923442251,0.0,0.0,0,0
659,CASH_OUT,3555.94,C827606043,17087.29,13531.35,C253743010,34026.3,37582.24,0,0
687,CASH_OUT,10470.05,C741114011,29873.7,19403.65,C670222116,395054.7,405524.75,0,0
469,CASH_IN,664551.91,C398401196,468836.53,1133388.44,C513185271,22261.11,0.0,0,0
139,CASH_OUT,109351.74,C964304502,129261.85,19910.11,C739716488,265357.02,374708.76,0,0
278,CASH_OUT,37056.67,C584528733,77499.3,40442.63,C486770977,83874.7,120931.37,0,0
491,CASH_OUT,46575.79,C684229583,51087.05,4511.26,C421868215,102735.22,149311.01,0,0
377,PAYMENT,1808.9,C618879041,32591.98,30783.08,M899212533,0.0,0.0,0,0
329,CASH_IN,122659.8,C579698832,35661.53,158321.33,C410128330,21253.49,0.0,0,0
93,CASH_OUT,200900.85,C181052306,213700.97,12800.12,C133608696,26875.13,227775.98,0,0
185,CASH_OUT,452811.54,C565758450,468453.63,15642.09,C132554155,65647.17,518458.71,0,0
270,CASH_OUT,65656.3,C151895296,89670.35,24014.05,C586138393,116071.61,181727.91,0,0
546,CASH_OUT,109491.59,C728842778,116217.7,6726.11,C244771745,68174.5,177666.09,0,0
325,CASH_OUT,139665.2,C677048384,152380.98,12715.78,C846386478,498313.21,637978.41,0,0
464,CASH_OUT,45465.94,C807374091,64899.4,19433.46,C696510488,174938.16,220404.1,0,0
622,PAYMENT,714.96,C600499845,39906.3,39191.34,M808201529,0.0,0.0,0,0
304,CASH_OUT,19639.84,C667600989,77787.58,58147.74,C554621448,133694.42,153334.26,0,0
692,CASH_IN,31607.7,C934630728,110583.23,142190.93,C577492818,21757.39,0.0,0,0
105,PAYMENT,2719.97,C398479546,14384.95,11664.98,M917859667,0.0,0.0,0,0
281,CASH_OUT,6880.03,C691014599,74002.62,67122.59,C577313824,99039.84,105919.87,0,0
231,PAYMENT,949.85,C973320283,6461.35,5511.5,M990931504,0.0,0.0,0,0
492,PAYMENT,2310.4,C677452506,19174.06,16863.66,M584775103,0.0,0.0,0,0
442,PAYMENT,2287.1,C115988303,32401.98,30114.88,M164883809,0.0,0.0,0,0
299,CASH_IN,13227.36,C590345074,51545.05,64772.41,C575937800,33045.67,19818.31,0,0
206,PAYMENT,1007.1,C260810919,14219.0,13211.9,M508334177,0.0,0.0,0,0
257,PAYMENT,208.21,C922795784,8099.7,7891.49,M480484267,0.0,0.0,0,0
109,CASH_OUT,42174.07,C242533049,72736.56,30562.49,C114258520,301985.46,344159.53,0,0
660,PAYMENT,1126.96,C127444016,2298.41,1171.45,M114420399,0.0,0.0,0,0
289,CASH_OUT,253577.38,C190830474,294951.91,41374.53,C239843861,20612.56,274189.94,0,0
237,CASH_OUT,87850.37,C355431137,92611.02,4760.65,C632599462,55574.49,143424.86,0,0
425,PAYMENT,782.31,C667660123,12462.97,11680.66,M250271226,0.0,0.0,0,0
696,TRANSFER,56060.17,C169107678,94417.98,38357.81,C150047360,70231.83,126292.0,0,0
356,PAYMENT,1948.44,C700521528,21079.71,19131.27,M905592521,0.0,0.0,0,0
475,PAYMENT,2416.91,C889378138,16352.66,13935.75,M232688544,0.0,0.0,0,0
270,CASH_OUT,28868.83,C936562894,71907.48,43536.54779345167,C788954716,5828.65,34697.48,0,0
87,PAYMENT,1750.51,C604139758,12134.86,10384.35,M117734513,0.0,0.0,0,0
106,CASH_OUT,113479.52,C974752977,138582.64,25103.12,C263346044,62181.71,175661.23,0,0
187,CASH_OUT,18262.32,C993375274,210312.63,192050.31,C556181103,66214.8,84477.12,0,0
114,PAYMENT,7902.17,C934013038,12875.65,4973.48,M351423846,0.0,0.0,0,0
9,PAYMENT,799.48,C815647547,21391.48,20592.0,M379220695,0.0,0.0,0,0
426,CASH_IN,53829.94,C754642580,207531.1,261361.04,C137688811,37141.93,0.0,0,0
743,CASH_OUT,119654.21,C171597474,169220.61,49566.4,C295808276,21077.04,140731.25,0,0
444,TRANSFER,57314.82,C341698023,59770.71,2455.89,C225423670,65305.8,122620.62,0,0
444,PAYMENT,951.19,C127839311,38255.26,37304.07,M578345142,0.0,0.0,0,0
219,PAYMENT,844.66,C455496414,31047.97,30203.31,M744057661,0.0,0.0,0,0
521,CASH_IN,88151.8,C734073371,257531.49,345683.29,C281044212,45101.26,0.0,0,0
210,TRANSFER,127161.28,C891824970,240190.43,113029.15,C945932438,65458.99,192620.27,0,0
605,PAYMENT,1885.03,C150777516,10676.92,8791.89,M278142641,0.0,0.0,0,0
21,PAYMENT,297.58,C606220790,7444.23,7146.65,M600323081,0.0,0.0,0,0
511,TRANSFER,105676.02,C316500495,128622.38,22946.36,C331491588,164973.82,270649.84,0,0
591,TRANSFER,22462.05,C177151380,30641.7,7733.606648882161,C505340843,45530.71,67992.76,0,0
476,CASH_IN,26473.15,C758549934,25491.0,51964.15,C175301254,24267.73,0.0,0,0
620,CASH_OUT,20458.46,C758660499,64852.4,44393.94,C186830731,514529.31,534987.77,0,0
56,CASH_IN,7652.22,C282092428,42492.55,50144.77,C355445778,57042.07,49389.85,0,0
310,CASH_IN,59106.08,C872773620,124774.43,183880.51,C646130680,276977.71,217871.63,0,0
130,CASH_OUT,37373.94,C244292456,222877.19,185503.25,C443248327,73466.51,110840.45,0,0
131,CASH_OUT,39133.88,C694690497,137473.37,98339.49,C998419038,131965.77,171099.65,0,0
688,TRANSFER,57549.95,C599016444,132152.67,74602.72,C883457588,43806.82,101356.77,0,0
416,CASH_OUT,758791.34,C208571853,827837.44,69046.1,C839979373,0.0,0.0,1,0
734,PAYMENT,24837.35,C491131102,30148.92,5311.57,M951076269,0.0,0.0,0,0
114,CASH_IN,87067.31,C180770464,14053.01,101120.32,C873974460,71089.96,0.0,0,0
398,TRANSFER,198345.2,C461233762,202399.7,4054.5,C901077016,216909.16,415254.36,0,0
678,CASH_OUT,163322.37,C832302513,226020.82,62698.45,C817314575,166319.75,329642.12,0,0
594,CASH_OUT,58364.58,C181865607,90458.59,32094.01,C663677032,36384.02,94748.6,0,0
586,PAYMENT,819.09,C825042058,4377.3,3558.21,M715608684,0.0,0.0,0,0
66,CASH_OUT,29546.21,C917297049,47055.9,17509.69,C864557151,221764.36,251310.57,0,0
117,CASH_OUT,29179.83,C833673238,49585.55,20405.72,C798456409,66862.18,96042.01,0,0
737,CASH_IN,17827.03,C361683083,14336.22,32163.25,C224715986,106198.9,88371.87,0,0
52,CASH_IN,38966.31,C824282053,15333.58,54299.89,C413540053,104568.77,65602.46,0,0
544,CASH_OUT,61102.7,C115556849,153045.08,91942.38,C145386402,19911.7,81014.4,0,0
298,CASH_OUT,45617.13,C495806989,52055.64,6438.51,C593441178,43279.5,88896.63,0,0
345,CASH_OUT,12314.83,C215287534,49109.99,36836.77070829436,C511395869,13778.51,26093.34,0,0
401,PAYMENT,781.39,C106477092,12963.67,12182.28,M394519050,0.0,0.0,0,0
347,CASH_OUT,26446.58,C838362815,82673.38,56226.8,C209590238,158592.12,185038.7,0,0
104,PAYMENT,4773.41,C175660907,7040.34,2266.93,M825888484,0.0,0.0,0,0
513,PAYMENT,2567.94,C509068442,5473.89,2905.95,M813361405,0.0,0.0,0,0
328,TRANSFER,63950.21,C106459941,335810.57,271860.36,C206178769,17570.62,81520.83,0,0
253,PAYMENT,6463.24,C525071412,48739.53,42276.29,M352928858,0.0,0.0,0,0
658,TRANSFER,98392.63,C887324263,132347.17,33954.54,C679909986,237314.44,335707.07,0,0
319,CASH_OUT,54212.8,C795337537,143827.04,89614.24,C878811318,423661.32,477874.12,0,0
165,PAYMENT,765.62,C562755428,3083.25,2317.63,M327126041,0.0,0.0,0,0
72,PAYMENT,3466.45,C421648521,15021.26,11554.81,M125056452,0.0,0.0,0,0
540,PAYMENT,996.02,C509335298,26989.66,25993.64,M656265023,0.0,0.0,0,0
466,PAYMENT,884.03,C539356467,39073.48,38189.45,M723930900,0.0,0.0,0,0
221,CASH_OUT,17990.21,C599200892,29706.09,11715.88,C437668071,19222.02,37212.23,0,0
251,CASH_OUT,26079.51,C784401908,33406.11,7326.6,C516910370,382.26,26461.77,0,0
711,CASH_OUT,6704.1,C565438900,46648.14,39944.04,C860118723,47503.58,54207.68,0,0
134,CASH_IN,18192.23,C757854230,273985.64,292177.87,C842515537,552.81,0.0,0,0
108,PAYMENT,8984.41,C930186574,56794.12,47809.71,M608848259,0.0,0.0,0,0
468,PAYMENT,7890.8,C137557776,28861.02,20970.22,M992111883,0.0,0.0,0,0
526,CASH_IN,36311.99,C637828556,9841.92,46153.91,C890105878,11583.58,0.0,0,0
302,CASH_OUT,212314.35,C954683406,268152.81,55838.46,C932739639,83256.64,295570.99,0,0
265,CASH_IN,91643.24,C429023668,21022.36,112665.6,C739820306,231316.56,139673.32,0,0
448,CASH_OUT,11410.43,C182066561,14055.25,2644.82,C284856826,98395.45,109805.88,0,0
447,PAYMENT,2503.82,C208763022,23525.08,21021.26,M711281646,0.0,0.0,0,0
489,CASH_OUT,259471.39,C776086570,287345.05,27873.66,C442989092,76384.91,335856.3,0,0
640,CASH_IN,32093.01,C593683311,55244.78,87337.79,C513435620,71382.72,39289.71,0,0
99,TRANSFER,22221.6,C869821298,71175.92,48954.32,C728684338,163461.43,185683.03,0,0
593,PAYMENT,1347.12,C734739788,50274.34,48927.22,M352333718,0.0,0.0,0,0
729,PAYMENT,535.85,C462020298,44536.65,44000.8,M406150893,0.0,0.0,0,0
479,PAYMENT,14636.3,C650116570,43252.37,28616.07,M412965570,0.0,0.0,0,0
494,PAYMENT,251.89,C703020805,11543.2,11291.31,M931011749,0.0,0.0,0,0
650,CASH_OUT,38321.09,C271183321,162935.34,124614.25,C984120664,60686.79,99007.88,0,0
210,CASH_OUT,163201.53,C418555732,173241.74,10040.21,C855766807,3958.15,167159.68,0,0
90,CASH_OUT,23992.81,C432888541,52456.21,28463.4,C845772064,446241.78,470234.59,0,0
689,PAYMENT,3879.44,C827276508,14342.66,10463.22,M712424265,0.0,0.0,0,0
350,CASH_OUT,210748.09,C119963039,253454.14,42706.05,C934573806,87176.64,297924.73,0,0
730,PAYMENT,132.41,C760919470,9809.96,9677.55,M486883081,0.0,0.0,0,0
63,CASH_OUT,22956.24,C153227433,119878.9,96922.66,C982124813,301259.35,324215.59,0,0
547,CASH_OUT,317423.28,C767211787,322242.25,4818.97,C994946851,95693.23,413116.51,0,0
158,CASH_OUT,735836.98,C615767127,735836.98,0.0,C660616738,0.0,735836.98,1,0
558,PAYMENT,5372.72,C325761578,18149.91,12777.19,M855585849,0.0,0.0,0,0
478,PAYMENT,641.18,C310692844,6829.85,6188.67,M866711989,0.0,0.0,0,0
472,CASH_OUT,37217.98,C545786662,54443.7,17225.72,C885200955,58373.0,95590.98,0,0
335,CASH_IN,345609.39,C599289539,82199.79,427809.18,C327300077,7569.3,0.0,0,0
321,CASH_IN,26022.73,C316536439,140094.68,166117.41,C767610412,94258.52,68235.79,0,0
201,CASH_IN,12249.05,C218709551,171617.73,183866.78,C612850483,67410.69,55161.64,0,0
608,PAYMENT,1133.5,C895043863,13367.1,12233.6,M614040795,0.0,0.0,0,0
538,CASH_OUT,86799.17,C383012793,98070.28,11271.11,C669618681,267499.22,354298.39,0,0
56,CASH_IN,13191.37,C124814524,144365.03,157556.4,C762780660,316768.23,303576.86,0,0
730,TRANSFER,493886.32,C708928763,695866.95,201980.63,C206215372,12793.76,506680.08,0,0
687,PAYMENT,171.29,C728646979,3396.13,3224.84,M225226855,0.0,0.0,0,0
210,PAYMENT,3113.81,C751511178,31662.83,28549.02,M287575004,0.0,0.0,0,0
679,PAYMENT,317.08,C151462999,3822.5,3505.42,M483042127,0.0,0.0,0,0
489,PAYMENT,1472.37,C265252450,11642.13,10169.76,M298338077,0.0,0.0,0,0
83,PAYMENT,2268.72,C951624565,35954.63,33685.91,M400423770,0.0,0.0,0,0
396,CASH_OUT,64806.36,C585447934,158486.6,93680.24,C383628699,286254.29,351060.65,0,0
595,PAYMENT,876.2,C633167529,1172.14,295.94,M966714540,0.0,0.0,0,0
130,PAYMENT,659.16,C842352617,15199.95,14540.79,M989098788,0.0,0.0,0,0
368,PAYMENT,3119.88,C884507104,8361.16,5241.28,M821654678,0.0,0.0,0,0
643,CASH_IN,40229.21,C324998514,83918.06,124147.27,C848461306,12656.12,0.0,0,0
